Directory Path,File Name,Extension,Created Date,Modified Date
D:\Workspace\Django Training\.metadata\.mylyn\.taskListIndex,write.lock,.lock,2019-09-06 11:26:58,2019-09-06 11:26:58
D:\Workspace\Django Training\.metadata\.mylyn,.tasks.xml.zip,.zip,2019-08-21 15:36:23,2019-08-21 15:36:23
D:\Workspace\Django Training\.metadata\.mylyn,repositories.xml.zip,.zip,2019-08-18 20:42:51,2019-08-18 20:42:51
D:\Workspace\Django Training\.metadata\.mylyn,tasks.xml.zip,.zip,2019-09-06 11:28:47,2019-09-06 11:28:47
D:\Workspace\Django Training\.metadata\.plugins\com.python.pydev.analysis\python_v1_b4tc593pmf9i0xsasb388rkus,python.pydevsysteminfo,.pydevsysteminfo,2019-08-18 21:01:37,2019-09-06 11:28:04
D:\Workspace\Django Training\.metadata\.plugins\com.python.pydev.analysis\python_v1_dk6t6rle8s9jdyrqfgui2uln6,python.pydevsysteminfo,.pydevsysteminfo,2019-08-20 11:47:39,2019-08-21 12:57:47
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.history\b5,405a4e536cd000191bb3d2d7a13ce726,,2019-09-06 11:35:28,2019-09-06 11:34:49
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.history\bf,e065b78e6cd000191bb3d2d7a13ce726,,2019-09-06 11:37:08,2019-09-06 11:36:46
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.history\c,60937b956cd000191bb3d2d7a13ce726,,2019-09-06 11:37:19,2019-09-06 11:37:16
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.history\c3,d0ce70816cd000191bb3d2d7a13ce726,,2019-09-06 11:36:45,2019-09-06 11:35:19
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.history\fb,a0058f936cd000191bb3d2d7a13ce726,,2019-09-06 11:37:16,2019-09-06 11:37:08
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.history\fc,90b1014e6cd000191bb3d2d7a13ce726,,2019-09-06 11:35:19,2019-09-06 11:35:00
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbcheckjava\org.eclipse.jdt.core,state.dat,.dat,2019-09-06 11:41:14,2019-09-06 11:41:14
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,0.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 12:32:20,2019-08-21 12:32:20
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,1.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 12:32:52,2019-08-21 12:32:52
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,10.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 13:55:35,2019-08-21 13:55:35
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,11.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 13:55:35,2019-08-21 13:55:35
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,12.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:00:21,2019-08-21 14:00:21
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,13.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:00:21,2019-08-21 14:00:21
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,14.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:00:26,2019-08-21 14:00:26
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,15.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:00:26,2019-08-21 14:00:26
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,16.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:12:01,2019-08-21 14:12:01
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,17.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:12:01,2019-08-21 14:12:01
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,18.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:12:26,2019-08-21 14:12:26
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,19.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:12:26,2019-08-21 14:12:26
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,2.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 12:50:11,2019-08-21 12:50:11
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,20.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:16:27,2019-08-21 14:16:27
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,21.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:16:27,2019-08-21 14:16:27
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,22.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:19:11,2019-08-21 14:19:11
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,23.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:19:11,2019-08-21 14:19:11
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,24.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:51:52,2019-08-21 14:51:52
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,25.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:51:52,2019-08-21 14:51:52
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,26.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:52:03,2019-08-21 14:52:03
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,27.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:52:03,2019-08-21 14:52:03
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,28.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:52:32,2019-08-21 14:52:32
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,29.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 14:52:32,2019-08-21 14:52:32
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,3.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 12:50:11,2019-08-21 12:50:11
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,30.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:17:25,2019-08-21 15:17:25
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,31.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:17:25,2019-08-21 15:17:25
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,32.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:20:38,2019-08-21 15:20:38
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,33.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:20:38,2019-08-21 15:20:38
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,34.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:20:47,2019-08-21 15:20:47
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,35.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:20:47,2019-08-21 15:20:47
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,36.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:20:57,2019-08-21 15:20:57
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,37.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:20:57,2019-08-21 15:20:57
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,38.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:21:08,2019-08-21 15:21:08
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,39.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:21:08,2019-08-21 15:21:08
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,4.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 13:52:42,2019-08-21 13:52:42
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,40.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:24:57,2019-08-21 15:24:57
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,41.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:24:57,2019-08-21 15:24:57
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,42.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:25:23,2019-08-21 15:25:24
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,43.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 15:25:24,2019-08-21 15:25:24
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,5.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 13:52:42,2019-08-21 13:52:42
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,6.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 13:52:55,2019-08-21 13:52:55
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,7.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 13:52:55,2019-08-21 13:52:55
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,8.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 13:53:46,2019-08-21 13:53:46
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,9.v1_projectinfodelta,.v1_projectinfodelta,2019-08-21 13:53:46,2019-08-21 13:53:46
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\com.python.pydev.analysis,AdditionalProjectInterpreterInfo.pydevinfo,.pydevinfo,2019-08-21 12:31:56,2019-08-21 12:31:56
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,0.v1_astdelta,.v1_astdelta,2019-08-21 12:32:20,2019-08-21 12:32:20
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,1.v1_astdelta,.v1_astdelta,2019-08-21 12:32:52,2019-08-21 12:32:52
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,10.v1_astdelta,.v1_astdelta,2019-08-21 14:12:26,2019-08-21 14:12:26
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,11.v1_astdelta,.v1_astdelta,2019-08-21 14:16:27,2019-08-21 14:16:27
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,12.v1_astdelta,.v1_astdelta,2019-08-21 14:19:11,2019-08-21 14:19:11
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,13.v1_astdelta,.v1_astdelta,2019-08-21 14:51:52,2019-08-21 14:51:52
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,14.v1_astdelta,.v1_astdelta,2019-08-21 14:52:03,2019-08-21 14:52:03
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,15.v1_astdelta,.v1_astdelta,2019-08-21 14:52:32,2019-08-21 14:52:32
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,16.v1_astdelta,.v1_astdelta,2019-08-21 15:17:25,2019-08-21 15:17:25
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,17.v1_astdelta,.v1_astdelta,2019-08-21 15:20:38,2019-08-21 15:20:38
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,18.v1_astdelta,.v1_astdelta,2019-08-21 15:20:47,2019-08-21 15:20:47
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,19.v1_astdelta,.v1_astdelta,2019-08-21 15:20:57,2019-08-21 15:20:57
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,2.v1_astdelta,.v1_astdelta,2019-08-21 12:50:11,2019-08-21 12:50:11
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,20.v1_astdelta,.v1_astdelta,2019-08-21 15:21:08,2019-08-21 15:21:08
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,21.v1_astdelta,.v1_astdelta,2019-08-21 15:24:57,2019-08-21 15:24:57
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,22.v1_astdelta,.v1_astdelta,2019-08-21 15:25:23,2019-08-21 15:25:23
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,3.v1_astdelta,.v1_astdelta,2019-08-21 13:52:42,2019-08-21 13:52:42
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,4.v1_astdelta,.v1_astdelta,2019-08-21 13:52:55,2019-08-21 13:52:55
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,5.v1_astdelta,.v1_astdelta,2019-08-21 13:53:46,2019-08-21 13:53:46
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,6.v1_astdelta,.v1_astdelta,2019-08-21 13:55:35,2019-08-21 13:55:35
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,7.v1_astdelta,.v1_astdelta,2019-08-21 14:00:21,2019-08-21 14:00:21
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,8.v1_astdelta,.v1_astdelta,2019-08-21 14:00:26,2019-08-21 14:00:26
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev,9.v1_astdelta,.v1_astdelta,2019-08-21 14:12:01,2019-08-21 14:12:01
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev\v1_astmanager,modulesKeys,,2019-08-21 12:31:56,2019-08-21 16:23:14
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Dbconnecttest\org.python.pydev\v1_astmanager,pythonpath,,2019-08-21 12:31:56,2019-08-21 16:23:14
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\django-auth-tutorial-master\.indexes\1a,history.index,.index,2019-09-06 11:35:00,2019-09-06 11:41:14
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\django-auth-tutorial-master\.indexes\7a,history.index,.index,2019-09-06 11:35:28,2019-09-06 11:41:14
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\django-auth-tutorial-master,.location,,2019-09-06 11:33:37,2019-09-06 11:33:37
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\django-auth-tutorial-master\com.python.pydev.analysis,AdditionalProjectInterpreterInfo.pydevinfo,.pydevinfo,2019-09-06 11:34:34,2019-09-06 11:34:34
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\django-auth-tutorial-master\org.python.pydev\v1_astmanager,modulesKeys,,2019-09-06 11:34:34,2019-09-06 11:41:15
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\django-auth-tutorial-master\org.python.pydev\v1_astmanager,pythonpath,,2019-09-06 11:34:34,2019-09-06 11:41:15
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Helloworld,.markers,,2019-09-06 11:41:14,2019-09-06 11:41:14
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Helloworld\com.python.pydev.analysis,AdditionalProjectInterpreterInfo.pydevinfo,.pydevinfo,2019-08-18 21:03:01,2019-08-21 11:59:38
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Helloworld\org.python.pydev\v1_astmanager,modulesKeys,,2019-08-18 21:03:01,2019-08-21 16:23:14
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\Helloworld\org.python.pydev\v1_astmanager,pythonpath,,2019-08-18 21:03:01,2019-08-21 16:23:14
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\testDjango\com.python.pydev.analysis,AdditionalProjectInterpreterInfo.pydevinfo,.pydevinfo,2019-08-20 12:02:06,2019-09-06 11:28:46
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\testDjango\org.python.pydev,0.v1_astdelta,.v1_astdelta,2019-09-06 11:28:46,2019-09-06 11:28:46
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\testDjango\org.python.pydev,1.v1_astdelta,.v1_astdelta,2019-09-06 11:28:46,2019-09-06 11:28:46
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\testDjango\org.python.pydev,2.v1_astdelta,.v1_astdelta,2019-09-06 11:34:38,2019-09-06 11:34:38
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\testDjango\org.python.pydev,3.v1_astdelta,.v1_astdelta,2019-09-06 11:34:38,2019-09-06 11:34:38
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\testDjango\org.python.pydev\v1_astmanager,modulesKeys,,2019-08-20 12:02:06,2019-09-06 11:41:15
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.projects\testDjango\org.python.pydev\v1_astmanager,pythonpath,,2019-08-20 12:02:06,2019-09-06 11:41:15
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.root\.indexes,history.version,.version,2019-08-18 20:53:27,2019-09-06 11:41:16
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.root\.indexes,properties.index,.index,2019-08-18 20:41:49,2019-09-06 11:41:16
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.root\.indexes,properties.version,.version,2019-08-18 20:53:27,2019-09-06 11:41:16
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.root,7.tree,.tree,2019-09-06 11:41:14,2019-09-06 11:41:14
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.resources\.safetable,org.eclipse.core.resources,.resources,2019-09-06 11:41:14,2019-09-06 11:41:14
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.runtime\.settings,org.eclipse.core.resources.prefs,.prefs,2019-09-06 11:33:37,2019-09-06 11:33:37
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.runtime\.settings,org.eclipse.debug.ui.prefs,.prefs,2019-09-06 11:41:14,2019-09-06 11:41:14
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.runtime\.settings,org.eclipse.epp.logging.aeri.ide.prefs,.prefs,2019-08-20 11:40:11,2019-08-20 11:40:11
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.runtime\.settings,org.eclipse.epp.mpc.ui.prefs,.prefs,2019-08-18 20:53:26,2019-08-18 20:53:26
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.runtime\.settings,org.eclipse.jdt.core.prefs,.prefs,2019-08-21 14:54:11,2019-08-21 14:54:11
D:\Workspace\Django Training\.metadata\.plugins\org.eclipse.core.runtime\.settings,org.eclipse.jdt.launching.prefs,.prefs,2019-09-06 11:41:15,2019-09-06 11:41:15
